ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
272208,M. Vanegas,22,Colombia,Real Sociedad W,Liga F (Spain),€44.5M,€1K,65.6,78.4,81.3,9.4,82,CB,167cm,Left
272201,G. García,26,Venezuela,Atletico Madrid W,Liga F (Spain),€36M,€1K,79.6,74.2,76.3,11.8,82,ST,185cm,Right
268940,A. Crnogorčević,32,Switzerland,Atletico Madrid W,Liga F (Spain),€24M,€1K,78.8,85.0,71.3,8.6,82,RW,175cm,Right
267289,K. Lind,29,United States,Houston Dash W,National Women's Soccer League (United States),€25.5M,€1K,54.8,62.0,86.0,10.2,82,CB,178cm,Right
266384,S. Jónsdóttir,22,Iceland,Wolfsburg W,Frauen-Bundesliga (Germany),€49M,€1K,76.0,85.4,42.3,8.6,82,RM,178cm,Right
264986,C. Hagel,24,Germany,Wolfsburg W,Frauen-Bundesliga (Germany),€43.5M,€1K,74.4,70.8,70.0,9.8,82,CM,172cm,Left
264892,R. Bachmann,32,Switzerland,Paris Saint Germain W,Division 1 Féminine (France),€24M,€1K,74.4,77.4,49.0,12.0,82,LW,162cm,Right
262545,Amaiur Sarriegi,22,Spain,Real Sociedad W,Liga F (Spain),€62M,€1K,73.4,88.2,45.7,10.6,82,RM,168cm,Right
262058,T. Sellner,26,Germany,Wolfsburg W,Frauen-Bundesliga (Germany),€33.5M,€1K,74.8,80.2,24.0,8.6,82,LM,170cm,Right
259334,Nerea Eizagirre,23,Spain,Real Sociedad W,Liga F (Spain),€46M,€1K,75.0,83.8,59.0,10.6,82,CAM,164cm,Right
234236,P. Schick,27,Czechia,Bayer 04 Leverkusen,Bundesliga (Germany),€33M,€73K,77.6,77.4,30.7,11.4,82,ST,191cm,Left
224179,Borja Iglesias,30,Spain,Bayer 04 Leverkusen,Bundesliga (Germany),€30M,€38K,72.6,68.2,34.3,14.2,82,ST,187cm,Right
223959,L. Torreira,27,Uruguay,Galatasaray,Süper Lig (Türkiye),€31M,€53K,68.4,82.6,82.0,7.8,82,CDM,166cm,Right
216594,N. Fekir,29,France,Real Betis,La Liga (Spain),€30M,€36K,73.6,83.2,36.3,12.2,82,CAM,173cm,Left
192563,B. Leno,31,Germany,Fulham,Premier League (England),€16M,€76K,18.2,55.6,20.0,81.0,82,GK,189cm,Right
190941,L. Hrádecký,33,Finland,Bayer 04 Leverkusen,Bundesliga (Germany),€10M,€50K,14.4,49.0,11.0,79.0,82,GK,192cm,Right
267336,L. LaBonta,30,United States,Kansas City W,National Women's Soccer League (United States),€24.5M,€1K,74.6,83.2,71.3,11.0,81,CM,155cm,Right
265319,M. Pacheco,24,England,Aston Villa W,Women's Super League (England),€36.5M,€950,65.4,76.6,78.0,11.0,81,LWB,164cm,Left
265311,A. Lehmann,24,Switzerland,Aston Villa W,Women's Super League (England),€35M,€1K,67.6,75.4,63.0,10.6,81,RM,165cm,Right
261740,J. Brand,20,Germany,Wolfsburg W,Frauen-Bundesliga (Germany),€56.5M,€1K,72.2,81.8,55.7,10.0,81,RM,177cm,Right
247263,E. Tapsoba,24,Burkina Faso,Bayer 04 Leverkusen,Bundesliga (Germany),€33M,€49K,58.2,71.6,81.0,10.0,81,CB,194cm,Right
240679,T. Koopmeiners,25,Netherlands,Atalanta,Serie A (Italy),€34M,€57K,74.8,71.2,75.7,11.6,81,CM,183cm,Left
231521,E. Palacios,24,Argentina,Bayer 04 Leverkusen,Bundesliga (Germany),€36.5M,€54K,71.6,71.6,80.3,7.6,81,CM,178cm,Right
230899,A. Lookman,25,Nigeria,Atalanta,Serie A (Italy),€33M,€62K,75.4,86.4,24.7,10.8,81,CAM,174cm,Right
216354,A. Kramarić,32,Croatia,TSG Hoffenheim,Bundesliga (Germany),€21M,€50K,76.4,78.6,27.0,11.6,81,CF,177cm,Right
212242,R. Andrich,28,Germany,Bayer 04 Leverkusen,Bundesliga (Germany),€22.5M,€60K,73.4,63.4,80.3,10.8,81,CDM,186cm,Right
210385,Rui Silva,29,Portugal,Real Betis,La Liga (Spain),€17.5M,€25K,19.2,38.4,18.0,80.0,81,GK,191cm,Right
208268,B. Cristante,28,Italy,Roma,Serie A (Italy),€25M,€71K,73.2,60.6,78.0,3.8,81,CDM,186cm,Right
207566,William Carvalho,31,Portugal,Real Betis,La Liga (Spain),€18M,€30K,67.2,50.4,74.0,9.0,81,CDM,187cm,Right
201399,M. Icardi,30,Argentina,Galatasaray,Süper Lig (Türkiye),€25.5M,€58K,76.4,69.6,32.3,8.6,81,ST,181cm,Right
200647,J. Iličić,34,Slovenia,Atalanta,Serie A (Italy),€12.5M,€65K,76.0,76.6,33.0,10.4,81,CAM,190cm,Left
198717,W. Zaha,30,Côte d'Ivoire,Galatasaray,Süper Lig (Türkiye),€25M,€53K,69.6,82.2,36.3,12.2,81,LM,180cm,Right
197781,Isco,31,Spain,Real Betis,La Liga (Spain),€21.5M,€32K,71.4,74.8,57.0,10.2,81,CAM,176cm,Right
193301,A. Lacazette,32,France,Olympique Lyonnais,Ligue 1 (France),€21M,€51K,77.8,78.4,38.7,7.4,81,ST,175cm,Right
192318,M. Götze,31,Germany,Eintracht Frankfurt,Bundesliga (Germany),€21.5M,€49K,74.2,73.6,53.0,9.8,81,CAM,176cm,Right
178005,Rui Patrício,35,Portugal,Roma,Serie A (Italy),€2.9M,€36K,17.0,60.2,12.7,78.8,81,GK,190cm,Left
9676,S. Eto'o,36,Cameroon,Konyaspor,Süper Lig (Türkiye),€6.5M,€20K,76.8,74.4,31.3,10.6,81,ST,179cm,Right
272113,Cinta Rodríguez,23,Spain,Atletico Madrid W,Liga F (Spain),€30M,€900,59.4,72.0,81.0,8.0,80,CB,178cm,Right
269131,S. Franssi,28,Finland,Real Sociedad W,Liga F (Spain),€21M,€1K,77.8,78.0,31.0,10.0,80,RW,174cm,Right
268303,D. Castellanos,24,Venezuela,Manchester City W,Women's Super League (England),€31.5M,€1K,78.4,74.0,48.0,10.8,80,CAM,170cm,Right
266093,M. Weaver,25,United States,Portland Thorns W,National Women's Soccer League (United States),€23.5M,€1K,77.8,75.8,40.7,7.4,80,LW,178cm,Right
265849,M. Lakrar,23,France,Montpellier W,Division 1 Féminine (France),€30M,€900,60.6,68.0,83.7,9.0,80,CB,172cm,Right
265843,F. Robert,29,France,Montpellier W,Division 1 Féminine (France),€20.5M,€1K,70.4,81.0,56.0,10.4,80,RM,166cm,Right
264895,C. Picaud,24,France,Paris Saint Germain W,Division 1 Féminine (France),€25.5M,€700,14.8,54.0,13.7,78.8,80,GK,180cm,Right
264866,O. Deslandes,22,France,Montpellier W,Division 1 Féminine (France),€29.5M,€900,65.2,62.4,81.7,8.0,80,CDM,169cm,Left
252154,M. Carnesecchi,23,Italy,Atalanta,Serie A (Italy),€36M,€34K,16.4,38.8,14.3,78.6,80,GK,191cm,Right
247827,M. Olise,21,France,Crystal Palace,Premier League (England),€34M,€37K,66.4,82.6,51.3,9.8,80,CAM,184cm,Left
247679,V. Boniface,22,Nigeria,Bayer 04 Leverkusen,Bundesliga (Germany),€34M,€56K,69.8,70.4,31.7,9.0,80,ST,190cm,Right
245371,T. Almada,22,Argentina,Atlanta United,Major League Soccer (United States),€47.5M,€11K,65.8,86.2,50.7,9.4,80,CAM,171cm,Right
237221,J. Foyth,25,Argentina,Villarreal,La Liga (Spain),€25.5M,€34K,63.2,71.8,81.0,10.6,80,CB,187cm,Right
235794,E. Eze,25,England,Crystal Palace,Premier League (England),€31M,€48K,70.0,78.6,46.7,11.0,80,CAM,178cm,Right
231352,T. Abraham,25,England,Roma,Serie A (Italy),€28.5M,€72K,74.2,72.0,29.7,10.6,80,ST,195cm,Right
230271,Laure Santeiro,23,Brazil,Fluminense,Série A (Brazil),€24.5M,€27K,67.0,83.2,21.7,9.6,80,CAM,171cm,Left
229905,A. Bardakcı,28,Türkiye,Galatasaray,Süper Lig (Türkiye),€18M,€48K,60.6,65.0,80.7,10.8,80,CB,185cm,Left
223273,M. Pašalić,28,Croatia,Atalanta,Serie A (Italy),€21M,€58K,73.4,69.6,65.7,12.8,80,CAM,188cm,Right
212228,I. Toney,27,England,Brentford,Premier League (England),€24.5M,€70K,76.6,76.6,45.7,9.4,80,ST,187cm,Right
211738,M. Flekken,30,Netherlands,Brentford,Premier League (England),€14M,€48K,18.8,43.2,16.0,79.4,80,GK,195cm,Right
208670,H. Ziyech,30,Morocco,Galatasaray,Süper Lig (Türkiye),€20.5M,€110K,72.4,76.6,47.3,10.2,80,RM,181cm,Left
202884,L. Spinazzola,30,Italy,Roma,Serie A (Italy),€18M,€63K,68.6,80.6,76.0,13.0,80,LWB,186cm,Right
199482,A. Lopes,32,Portugal,Olympique Lyonnais,Ligue 1 (France),€10.5M,€32K,19.6,66.8,13.7,77.8,80,GK,184cm,Left
191202,N. Matić,34,Serbia,Olympique Lyonnais,Ligue 1 (France),€7M,€40K,70.2,49.0,77.0,11.4,80,CDM,194cm,Left
187598,Rafael Tolói,32,Italy,Atalanta,Serie A (Italy),€13.5M,€51K,53.2,68.2,81.3,12.6,80,CB,185cm,Right
182494,F. Muslera,37,Uruguay,Galatasaray,Süper Lig (Türkiye),€2.3M,€24K,18.2,53.6,14.7,78.4,80,GK,190cm,Right
159065,E. Lavezzi,34,Argentina,Hebei,Super League (China PR),€8M,€22K,73.6,82.2,37.0,10.6,80,CAM,173cm,Right
157481,Raúl Albiol,37,Spain,Villarreal,La Liga (Spain),€3.8M,€26K,49.4,49.0,84.3,7.2,80,CB,190cm,Right
19977,S. Hyypiä,36,Finland,Bayer 04 Leverkusen,Bundesliga (Germany),€0,€0,57.6,59.0,82.0,8.8,80,CB,195cm,Right
3647,M. Ballack,34,Germany,Bayer 04 Leverkusen,Bundesliga (Germany),€3.2M,€30K,79.4,65.8,70.3,10.2,80,CM,189cm,Right
1238,F. Totti,39,Italy,Roma,Serie A (Italy),€1.5M,€60K,77.2,55.0,16.0,10.6,80,CAM,180cm,Right
272110,Andrea Medina,19,Spain,Atletico Madrid W,Liga F (Spain),€36M,€500,63.4,74.2,77.7,10.6,79,LB,165cm,Left
272084,Lauren,20,Brazil,Kansas City W,National Women's Soccer League (United States),€36M,€700,50.2,72.6,82.3,7.6,79,CB,178cm,Right
267329,E. Ball,27,United States,Kansas City W,National Women's Soccer League (United States),€17.5M,€1K,53.2,52.0,81.3,8.6,79,CB,168cm,Right
267237,D. Ordóñez,21,Mexico,Houston Dash W,National Women's Soccer League (United States),€26M,€900,73.2,72.4,38.0,10.0,79,ST,178cm,Right
267217,S. Coffey,24,United States,Portland Thorns W,National Women's Soccer League (United States),€25.5M,€850,67.6,72.4,78.7,10.6,79,CDM,164cm,Right
265853,N. Mondésir,24,Haiti,Montpellier W,Division 1 Féminine (France),€25.5M,€1K,73.6,81.6,36.3,12.8,79,ST,163cm,Right
265326,S. Mayling,26,England,Aston Villa W,Women's Super League (England),€21M,€1K,66.0,71.2,78.0,9.0,79,RB,166cm,Right
265243,N. Maritz,27,Switzerland,Aston Villa W,Women's Super League (England),€17M,€1K,63.4,77.2,77.7,9.8,79,RB,165cm,Right
265072,M. Müller,22,Germany,Portland Thorns W,National Women's Soccer League (United States),€34M,€850,73.4,78.6,77.3,9.0,79,CAM,168cm,Right
259377,Yeremy Pino,20,Spain,Villarreal,La Liga (Spain),€38.5M,€27K,69.4,77.0,40.0,9.0,79,CAM,172cm,Right
256197,P. Hincapié,21,Ecuador,Bayer 04 Leverkusen,Bundesliga (Germany),€33M,€36K,56.8,77.0,80.7,9.8,79,CB,183cm,Left
246875,O. Kossounou,22,Côte d'Ivoire,Bayer 04 Leverkusen,Bundesliga (Germany),€33M,€43K,53.0,69.6,80.0,7.0,79,CB,191cm,Right
243014,B. Mbeumo,23,Cameroon,Brentford,Premier League (England),€24M,€59K,73.6,81.4,43.7,12.6,79,LM,171cm,Left
242619,C. Doucouré,23,Mali,Crystal Palace,Premier League (England),€24.5M,€37K,58.8,69.0,77.3,12.6,79,CDM,180cm,Right
240243,Matheus Cunha,24,Brazil,Wolverhampton Wanderers,Premier League (England),€25.5M,€68K,75.0,80.8,40.3,10.4,79,CAM,183cm,Right
238717,E. Pinnock,30,Jamaica,Brentford,Premier League (England),€14.5M,€56K,49.8,65.4,81.3,8.2,79,CB,194cm,Left
238616,Pedro Neto,23,Portugal,Wolverhampton Wanderers,Premier League (England),€25M,€68K,68.6,84.4,24.0,8.8,79,CAM,172cm,Left
236355,Luiz Felipe,26,Italy,Al Ittihad,Pro League (Saudi Arabia),€21.5M,€42K,50.6,67.0,81.0,10.8,79,CB,187cm,Right
235997,Fran Beltrán,24,Spain,Celta de Vigo,La Liga (Spain),€23M,€22K,64.8,69.4,80.0,11.0,79,CDM,165cm,Right
234468,E. Reynoso,27,Argentina,Minnesota United,Major League Soccer (United States),€18.5M,€12K,64.8,73.6,57.7,8.2,79,CAM,176cm,Left
233306,D. Henderson,26,England,Crystal Palace,Premier League (England),€17.5M,€35K,17.2,60.6,14.3,78.2,79,GK,188cm,Right
230498,Luimo Boas Santos,23,Brazil,Santos,Série A (Brazil),€20.5M,€32K,69.8,81.2,22.0,9.6,79,CF,176cm,Right
230234,Jorge Andrão,27,Brazil,Fluminense,Série A (Brazil),€16.5M,€27K,65.6,71.8,79.3,11.0,79,CDM,177cm,Right
228520,E. Ávila,29,Argentina,Real Betis,La Liga (Spain),€17.5M,€32K,74.0,78.2,41.7,9.4,79,ST,172cm,Right
227928,Nélson Semedo,29,Portugal,Wolverhampton Wanderers,Premier League (England),€15.5M,€68K,60.0,79.4,75.7,12.8,79,RWB,177cm,Right
224221,J. Andersen,27,Denmark,Crystal Palace,Premier League (England),€18.5M,€43K,59.4,56.0,78.3,11.6,79,CB,192cm,Right
220673,R. Tapia,27,Peru,Celta de Vigo,La Liga (Spain),€16.5M,€26K,68.2,70.6,81.3,12.0,79,CDM,185cm,Right
216549,A. Sørloth,27,Norway,Villarreal,La Liga (Spain),€19M,€40K,74.8,68.8,27.7,11.6,79,ST,195cm,Left
214979,J. Musso,29,Argentina,Atalanta,Serie A (Italy),€13.5M,€41K,19.8,45.8,14.0,78.4,79,GK,191cm,Right
212811,M. Lemina,29,Gabon,Wolverhampton Wanderers,Premier League (England),€15M,€68K,68.6,71.2,76.3,12.0,79,CDM,184cm,Right
212442,José Sá,30,Portugal,Wolverhampton Wanderers,Premier League (England),€11.5M,€52K,22.4,56.8,16.0,76.8,79,GK,192cm,Right
210930,Carles Gil,30,Spain,New England,Major League Soccer (United States),€17M,€12K,66.6,73.4,38.3,11.6,79,CAM,170cm,Left
208808,Q. Promes,29,Netherlands,Spartak Moskva,Premier League (Russia),€17M,€70K,72.4,82.8,44.0,9.8,79,LW,174cm,Right
203895,Pozuelo,30,Spain,Konyaspor,Süper Lig (Türkiye),€17M,€24K,69.6,73.8,48.3,10.0,79,CAM,170cm,Right
190813,S. El Shaarawy,30,Italy,Roma,Serie A (Italy),€17M,€66K,74.6,83.6,47.3,4.2,79,LM,178cm,Right
189682,B. Mee,33,England,Brentford,Premier League (England),€8.5M,€56K,52.0,59.4,82.0,11.6,79,CB,180cm,Left
189271,F. Coquelin,32,France,Villarreal,La Liga (Spain),€14M,€37K,68.2,71.0,77.7,10.2,79,CM,176cm,Right
175943,D. Mertens,36,Belgium,Galatasaray,Süper Lig (Türkiye),€5.5M,€35K,67.2,76.8,44.3,7.8,79,CAM,169cm,Right
174543,C. Bravo,40,Chile,Real Betis,La Liga (Spain),€1.9M,€13K,22.6,61.0,17.3,79.0,79,GK,184cm,Right
9014,A. Robben,36,Netherlands,FC Groningen,Eredivisie (Netherlands),€5.5M,€11K,72.6,76.4,26.0,13.0,79,CAM,180cm,Left
267220,K. Hubly,28,United States,Portland Thorns W,National Women's Soccer League (United States),€13.5M,€950,60.8,61.2,80.0,12.0,78,CB,175cm,Right
266866,Éderson,23,Brazil,Atalanta,Serie A (Italy),€21M,€42K,66.8,71.2,73.7,12.4,78,CM,183cm,Right
265946,A. Prisock,26,United States,Houston Dash W,National Women's Soccer League (United States),€14.5M,€900,54.6,64.4,79.7,9.0,78,CB,173cm,Right
265340,J. Park,21,England,Manchester City W,Women's Super League (England),€31.5M,€800,66.6,80.2,38.7,8.6,78,CAM,161cm,Right
265274,K. Hanson,25,Scotland,Aston Villa W,Women's Super League (England),€18.5M,€1K,66.8,79.4,64.7,11.0,78,CAM,163cm,Right
265078,R. Xhemaili,20,Switzerland,Wolfsburg W,Frauen-Bundesliga (Germany),€20M,€750,68.2,72.8,56.0,9.2,78,CAM,172cm,Right
264967,K. Kiedrzynek,32,Poland,Paris Saint Germain W,Division 1 Féminine (France),€7M,€750,13.0,46.6,16.0,77.4,78,GK,180cm,Right
264900,L. Fazer,19,France,Paris Saint Germain W,Division 1 Féminine (France),€30M,€550,63.4,83.0,64.3,11.4,78,CAM,165cm,Right
261843,Andreia Jacinto,21,Portugal,Real Sociedad W,Liga F (Spain),€31.5M,€750,60.0,72.2,61.3,10.8,78,CM,169cm,Right
256675,O. Marmoush,24,Egypt,Eintracht Frankfurt,Bundesliga (Germany),€19.5M,€37K,68.6,83.2,25.7,11.6,78,ST,183cm,Right
253150,M. Trésor,24,Belgium,Burnley,Premier League (England),€20M,€17K,65.6,79.6,36.0,11.6,78,CAM,172cm,Right
241159,M. Guéhi,22,England,Crystal Palace,Premier League (England),€26.5M,€34K,52.6,71.6,79.7,10.4,78,CB,182cm,Right
240915,Miranda,23,Spain,Real Betis,La Liga (Spain),€21M,€20K,65.8,75.6,75.3,9.2,78,LB,185cm,Left
240017,A. Skov Olsen,23,Denmark,Club Brugge,Pro League (Belgium),€21M,€22K,74.0,78.2,35.7,9.2,78,LM,187cm,Left
237646,D. Muñoz,27,Colombia,Crystal Palace,Premier League (England),€15M,€39K,72.4,77.4,74.3,9.2,78,RB,181cm,Right
237321,M. Berisha,25,Germany,TSG Hoffenheim,Bundesliga (Germany),€19M,€38K,74.6,72.0,32.0,7.6,78,ST,188cm,Right
236532,R. Koch,26,Germany,Eintracht Frankfurt,Bundesliga (Germany),€15.5M,€43K,50.0,62.6,78.3,8.8,78,CB,191cm,Right
236403,E. Ndicka,23,Côte d'Ivoire,Roma,Serie A (Italy),€19M,€47K,63.4,68.0,77.3,8.8,78,CB,192cm,Left
231691,A. Lafont,24,France,Nantes,Ligue 1 (France),€16M,€16K,19.0,55.4,15.3,76.6,78,GK,196cm,Right
230767,Renato Sanches,25,Portugal,Roma,Serie A (Italy),€18.5M,€68K,68.8,81.4,70.3,10.0,78,CAM,176cm,Right
230021,J. Aidoo,27,Ghana,Celta de Vigo,La Liga (Spain),€15M,€24K,44.4,71.4,76.0,9.0,78,CB,181cm,Right
229348,A. Robinson,25,United States,Fulham,Premier League (England),€15.5M,€66K,59.2,80.2,72.7,11.8,78,LB,182cm,Left
228302,Pedraza,27,Spain,Villarreal,La Liga (Spain),€15M,€31K,70.4,76.0,75.3,10.2,78,LB,184cm,Left
226710,G. Scamacca,24,Italy,Atalanta,Serie A (Italy),€21.5M,€46K,71.8,66.2,29.3,10.4,78,ST,195cm,Right
226380,Hwang Hee Chan,27,Korea Republic,Wolverhampton Wanderers,Premier League (England),€15M,€70K,72.0,82.0,33.3,10.8,78,LW,177cm,Right
220793,D. Sánchez,27,Colombia,Galatasaray,Süper Lig (Türkiye),€14M,€39K,51.8,67.6,78.0,9.4,78,CB,187cm,Right
220651,Angeliño,26,Spain,Roma,Serie A (Italy),€15M,€46K,72.6,78.4,73.7,11.6,78,CM,171cm,Left
220621,S. Benrahma,27,Algeria,Olympique Lyonnais,Ligue 1 (France),€15M,€66K,66.8,78.2,38.7,10.6,78,LM,172cm,Right
216475,Morales,35,Spain,Villarreal,La Liga (Spain),€6M,€28K,76.2,78.8,47.7,12.8,78,RW,180cm,Right
213955,S. Azmoun,28,Iran,Roma,Serie A (Italy),€14.5M,€56K,76.0,77.8,34.7,10.8,78,ST,186cm,Right
212602,Diego Llorente,29,Spain,Roma,Serie A (Italy),€12M,€46K,55.2,67.0,78.0,9.4,78,CB,186cm,Right
211748,K. Demirbay,29,Germany,Galatasaray,Süper Lig (Türkiye),€13.5M,€44K,67.0,69.2,71.3,13.6,78,CM,183cm,Left
211256,N. Tagliafico,30,Argentina,Olympique Lyonnais,Ligue 1 (France),€12M,€34K,65.4,77.4,76.3,12.6,78,LB,172cm,Left
208165,B. Djimsiti,30,Albania,Atalanta,Serie A (Italy),€11.5M,€44K,54.0,60.6,78.0,9.8,78,CB,190cm,Right
207993,S. Kolašinac,30,Bosnia and Herzegovina,Atalanta,Serie A (Italy),€11.5M,€44K,66.6,66.0,76.0,11.2,78,CB,183cm,Left
206413,T. Stepanenko,33,Ukraine,Shakhtar Donetsk,Premier League (Ukraine),€7M,€1K,65.8,69.0,76.3,12.0,78,CDM,181cm,Left
203747,Héctor Bellerín,28,Spain,Real Betis,La Liga (Spain),€12.5M,€25K,61.0,78.2,76.3,12.2,78,RB,178cm,Right
202599,Igor Coronado,30,Brazil,Al Ittihad,Pro League (Saudi Arabia),€13.5M,€42K,69.4,82.6,55.0,9.6,78,CAM,170cm,Right
198141,Marc Bartra,32,Spain,Real Betis,La Liga (Spain),€9M,€24K,62.2,71.4,78.7,11.6,78,CB,184cm,Right
197853,S. Aurier,30,Côte d'Ivoire,Galatasaray,Süper Lig (Türkiye),€12M,€39K,71.8,72.0,76.7,11.4,78,RB,176cm,Right
189690,Guaita,36,Spain,Celta de Vigo,La Liga (Spain),€1.6M,€13K,24.4,56.6,18.3,77.6,78,GK,190cm,Right
189246,S. Reinartz,26,Germany,Eintracht Frankfurt,Bundesliga (Germany),€8M,€60K,61.4,58.0,79.7,12.8,78,CB,189cm,Right
180432,Hernanes,33,Brazil,Hebei,Super League (China PR),€6M,€20K,70.8,68.0,65.3,5.0,78,CM,180cm,Right
45186,Joaquín,40,Spain,Real Betis,La Liga (Spain),€0,€18K,76.6,68.2,42.3,10.0,78,CAM,179cm,Right
20080,A. Smertin,32,Russia,Fulham,Premier League (England),€0,€0,53.2,43.8,45.7,13.2,78,CM,176cm,Right
273463,João Gomes,22,Brazil,Wolverhampton Wanderers,Premier League (England),€20M,€47K,64.4,72.6,77.0,11.6,77,CDM,176cm,Right
272207,Alejandra Bernabé,21,Spain,Real Sociedad W,Liga F (Spain),€22.5M,€600,61.4,72.4,77.3,12.0,77,LB,161cm,Left
272206,Ana Tejada,21,Spain,Real Sociedad W,Liga F (Spain),€22M,€600,64.2,71.8,77.7,10.2,77,CB,173cm,Right
269312,T. Baldanzi,20,Italy,Roma,Serie A (Italy),€23M,€41K,65.8,79.6,43.7,10.0,77,CAM,170cm,Left
267629,R. Garro,25,Argentina,Talleres Córdoba,Liga Profesional de Fútbol (Argentina),€14M,€17K,62.4,70.2,46.7,10.4,77,CAM,174cm,Left
267350,C. Dydasco,29,United States,Houston Dash W,National Women's Soccer League (United States),€9.5M,€900,57.4,76.0,76.0,10.4,77,RB,158cm,Right
264922,K. Kögel,23,Germany,Bayer Leverkusen W,Frauen-Bundesliga (Germany),€17M,€900,74.6,76.4,37.3,10.0,77,ST,157cm,Left
264905,J. Le Guilly,21,France,Paris Saint Germain W,Division 1 Féminine (France),€20.5M,€600,66.4,68.4,76.7,11.2,77,RB,171cm,Right
264698,Luiz Henrique,22,Brazil,Real Betis,La Liga (Spain),€23.5M,€21K,71.0,77.0,52.3,10.0,77,LM,182cm,Left
263964,F. Angeldahl,25,Sweden,Manchester City W,Women's Super League (England),€14M,€900,63.2,70.4,67.0,9.6,77,CAM,170cm,Right
259681,Rodri,23,Spain,Real Betis,La Liga (Spain),€23.5M,€21K,62.6,77.6,39.3,12.0,77,CAM,168cm,Left
258704,J. Thibaud,25,France,Leicester City W,Women's Super League (England),€19M,€800,53.0,53.6,80.0,10.0,77,CB,167cm,Right
257191,A. Stach,24,Germany,TSG Hoffenheim,Bundesliga (Germany),€14.5M,€30K,67.0,65.6,71.7,9.4,77,CM,194cm,Right
