Discovery Method,Equilibrium Temperature [K],Discovery Year,Planet Radius [Earth Radius],Insolation Flux [Earth Flux],Eccentricity,Controversial Flag,Planet Mass [Earth Mass],Orbital Period [days],Orbit Semi-Major Axis [au],Planet Name
Microlensing,1325.145363902311,2019,10.826664880394857,760.5126674579941,0.0915748570568447,1,7875.351870565676,884.0655905909273,69.3395539314769,bet 5463 d
Transit,1177.9652600548384,2018,19.787861091032998,1008.789875831404,0.0284949470469631,1,9841.08316803374,343.2884406399392,47.67503454030746,bet 5463 e
Orbital Brightness Modulation,1072.2618016014196,2019,11.112101652448768,1141.561629160705,0.0507853814082976,0,5108.788845998336,511.0272472712646,16.361105594867368,kap 4017 1
Astrometry,983.1537875113224,2020,8.859894701833696,1526.610519567238,0.0631573526610752,1,4587.832583860412,519.4244594852105,68.05864453279573,kap 4017 2
Transit,1327.0695720836688,2020,15.757528072992493,403.4577537049393,0.0689420370149486,0,7583.315500043982,648.3113280262274,101.53345294118638,kap 4017 3
Transit Timing Variations,1902.662079688302,2019,9.411152665201552,745.8817932210882,0.0812902520741576,0,806.7610858932649,48.377526328709,323.8634377021962,kap 4017 4
Pulsation Timing Variations,702.3747863358811,2017,8.033157155759483,1165.866364703482,0.046909347767817,0,11548.20806245242,661.7188308236546,17.664017193908577,kap 4017 5
Pulsar Timing,1736.0357709021232,2016,14.766936147520427,888.4974310044838,0.0287987625771225,0,2644.2824237769573,545.5897906206428,103.34794067037652,rho 4412 a
Astrometry,1914.6609905364885,2015,3.194523722089415,134.22082661972,0.1092600749478967,0,1414.8512393808282,152.2259208415701,162.99133928212007,rho 4412 b
Orbital Brightness Modulation,1164.9648817221798,2019,21.14077168305043,158.14492225406343,0.0355193831494292,1,4718.887853595764,819.9125034790832,121.57933853634202,rho 4412 c
Pulsation Timing Variations,86.7806726569388,2018,6.634995010279553,1563.0367208471685,0.0465954449526124,0,6970.946607397396,346.48055966216145,20.004981320944324,rho 4412 d
Transit Timing Variations,992.8101905566542,2022,17.983211723235335,1377.5863347822876,0.0738274325827377,0,9372.511309493377,309.1838083260302,79.58434827583852,rho 4412 e
Transit,1271.4353335152764,2019,2.546681225950977,1008.8834219829608,0.0318386936745311,0,6050.799966215274,536.9178632562856,110.00949642494902,Kepler 8190 1
Disk Kinematics,2439.925187056291,2015,4.612191171792711,1534.716378916842,0.0666262239493602,0,5586.227482814005,260.1464913952734,29.994011239790737,Kepler 8190 2
Disk Kinematics,853.9341045852102,2021,16.125335321270622,2239.7372838267584,0.0907177568686456,0,7108.404524155072,241.23914811259124,125.81578093904596,Kepler 8190 3
Disk Kinematics,1084.4568176826704,2019,9.07839849790367,1046.805186107112,0.0320687783012581,1,7141.383866337067,397.5209624370095,88.09107814581118,Kepler 8190 4
Pulsation Timing Variations,1109.4812507121237,2019,1.602238168050981,2319.7021727304223,0.0724605773484998,0,7055.547827033779,643.549190149228,26.49546986364254,Kepler 8190 5
Radial Velocity,1341.166081118408,2021,10.64068768919279,1390.5952523450671,0.0022361006268813,0,6740.178136855584,484.2411025011792,97.44742503337773,HD-7351 a
Orbital Brightness Modulation,1032.16633496758,2020,16.85648290115385,1355.5646747011351,0.0307945018774844,0,5030.880664866454,245.79073918541368,17.186694582103897,HD-7351 b
Pulsar Timing,755.6326439446773,2014,2.631819027431394,2168.645180483438,0.0915615275572314,1,6341.210314901668,280.02710946992045,72.20060538798768,HD-7351 c
Astrometry,1336.265173587749,2020,5.33594147755006,945.7279331575484,0.0538970147303296,0,5236.767008242642,269.57694530252587,81.2381260550221,HD-7351 d
Eclipse Timing Variations,1696.255277958444,2021,8.781180834398995,700.2179701338446,0.0492601717154199,0,5156.109457496708,346.02268257029414,58.26302838432215,HD-7351 e
Pulsar Timing,1117.4271962808757,2021,14.707270658324957,840.0879704915135,0.0319069991356216,1,5737.431441540918,420.58496704257584,5.779509898104308,GJ 7805 1
Transit Timing Variations,1269.2916944436363,2015,17.45748958328912,784.676561676733,0.0537401786372425,0,2718.331496927025,815.2864355684055,94.66105330009104,GJ 7805 2
Pulsation Timing Variations,1060.5884188857087,2021,14.194255509670672,590.2661165317822,0.0475857665179767,0,10587.630528559705,642.5176318062416,100.89441878103894,GJ 7805 3
Transit Timing Variations,698.0449136451125,2015,19.80941661039926,1313.52982519006,0.062244789439359,1,5613.212498685938,381.8386568792941,104.90757969975034,GJ 7805 4
Astrometry,1027.009363151464,2016,9.78662611731088,2379.013548584587,0.0483261009647325,0,5483.415647381486,794.4878771799785,126.50081226957828,GJ 7805 5
Microlensing,819.6269160254874,2021,14.088302808182137,1708.4343755210054,0.0254426327946818,0,2833.942089036842,535.0950641849996,102.86978366752363,xi-6646 1
Eclipse Timing Variations,1106.4741126828849,2016,9.994094401151305,1658.652025987623,0.0388580741510343,0,644.9508979097527,724.8023999997753,24.782826602265885,xi-6646 2
Transit,1184.0023520417035,2015,22.216233895160443,666.7753066720875,0.0733978396491887,0,972.951579598659,658.0796497709587,92.31192810614066,xi-6646 3
Imaging,472.4948119186244,2019,18.076317414900217,1417.544222695984,0.0244126720131727,1,324.5591685635118,383.1820444624427,67.13236723296959,xi-6646 4
Transit Timing Variations,392.02435858152194,2018,11.36044083734532,2044.2344041121487,0.0903061840907533,0,2077.204102375592,468.1785803051673,82.23938773355985,xi-6646 5
Imaging,790.5876643311991,2020,10.161941903779717,1349.032425619739,0.0471549397844808,0,8267.50719184605,145.0136723446392,150.74885203154568,psi1 5333 a
Astrometry,240.9578994704084,2017,5.936538999805757,2308.316966535322,0.0610829839888795,0,8731.818841201513,570.4990279875217,196.43986602993195,psi1 5333 b
Transit Timing Variations,1661.835049538134,2020,30.20824038612688,1232.9122501254474,0.0163935431482811,0,103.53857768394846,220.07989257203184,119.19623442507992,psi1 5333 c
Imaging,724.1379470986383,2019,22.525573957348968,779.599995910675,0.0836140390752755,1,2473.0809509654146,669.432198600719,57.90682162163677,psi1 5333 d
Microlensing,2244.1448039119314,2016,17.670599051216378,900.868037173161,0.0631975897281118,0,3108.8094996125487,276.07539532679993,88.38263564241362,psi1 5333 e
Microlensing,1027.1014443241484,2017,20.84566322245651,1313.753110284083,0.0684803705167962,0,3068.2399023870157,717.5350346705412,23.065744436403666,ome-3193 a
Astrometry,1508.8030731182675,2020,27.220829422744583,884.3416842250695,0.0963478116202108,0,7445.9479988139265,564.7000625706469,165.77151463030918,ome-3193 b
Orbital Brightness Modulation,631.3987917410141,2022,13.50152600509812,1462.9833911352391,0.0973594916269874,0,129.37181788941962,582.930481436208,51.97004591908662,ome-3193 c
Transit,959.2173807996642,2018,12.495210337111082,1681.1046033721057,0.0500160331580293,0,5089.924855920272,688.6841616340246,155.20078889843813,ome-3193 d
Pulsar Timing,927.1601676378374,2018,15.933800935031512,787.8424848852848,0.0466801831737976,0,3349.765389610671,268.4617910205204,44.60040982206101,ome-3193 e
Microlensing,1439.0095275071535,2020,7.987006386451557,900.1222277887175,0.0501499132986944,1,12544.640760328011,613.0179243323277,62.35796533501986,BD-5469 1
Microlensing,343.3720111534224,2010,7.350049173632213,1010.5388579655846,0.0377668867940754,0,4417.543097448642,85.93212372904406,39.7852730174146,BD-5469 2
Orbital Brightness Modulation,2151.7890675281205,2018,18.189120524012814,529.3157159323976,0.0726313532830317,1,868.174364368896,585.0306919417609,148.4599008522467,BD-5469 3
Pulsar Timing,1885.721796076268,2021,25.865881999615,207.7734886249648,0.0454252842817127,0,684.8839465440033,642.1331964562087,84.52030771503568,BD-5469 4
Disk Kinematics,1165.6541153739315,2018,13.749767401450008,1932.331825446136,0.0181894417912852,1,11852.193127827708,75.40816955811158,56.45482503033666,BD-5469 5
Transit Timing Variations,368.3578609866152,2018,8.949798292802907,1294.414682209019,0.0423005281081553,0,8083.597616114197,630.7326901675855,104.41797936793648,xi 1727 1
Orbital Brightness Modulation,53.165482399945176,2019,5.544489650433827,479.2820043592013,0.0436444680279599,1,2028.5868755252957,86.917619317093,129.12504140758134,xi 1727 2
Transit,1020.7080600350916,2017,9.816930792473345,877.5870751227818,0.0434559459319793,0,5743.7277692578455,580.6995578622438,238.5056054457093,xi 1727 3
Pulsation Timing Variations,507.9064862369664,2021,5.087457087558294,898.7039584190052,0.0663969708527603,0,8034.554450386468,701.1156341471751,50.31726057474625,xi 1727 4
Radial Velocity,985.9274034989992,2020,16.539118985644706,1428.5344977238224,0.0617059631585506,0,11988.332918134036,485.9808705220453,7.865836481001992,xi 1727 5
Eclipse Timing Variations,1690.0919761710709,2016,8.927826327124926,1339.822996294448,0.0918090731116894,1,6839.627755080801,1125.434375978233,57.655878267455165,TOI-8756 a
Pulsar Timing,2003.8297310889136,2020,16.160726743477724,370.8518517164657,0.0466092975034702,0,9148.249616773115,440.1543540005967,9.07890283454671,TOI-8756 b
Transit,1279.2685141214254,2021,10.633140388018408,773.473486851298,0.0472399304234331,0,3636.97178681154,562.2129328964409,100.25687603212582,TOI-8756 c
Transit,1696.5282138506564,2015,6.928946173373961,1274.3675951644543,0.0039239076527532,0,4157.394114715733,774.6701238693176,184.6267921299457,TOI-8756 d
Orbital Brightness Modulation,1582.1908438664143,2021,11.537146652216324,2054.8061400084475,0.0417514138152122,0,7376.020364189155,572.0646424165178,97.36714726936675,TOI-8756 e
Microlensing,1201.025790279046,2018,8.78449764159267,1948.5160187434844,0.0589110637334456,0,1459.3023539550818,127.6614377638698,188.9595789335961,alf-9021 a
Orbital Brightness Modulation,1606.6083790879145,2019,20.870202889472274,1398.682499825762,0.0346619559116867,0,9866.55505181395,697.4113365869158,107.3166208615378,alf-9021 b
Transit Timing Variations,1802.0998235915215,2021,5.876749177297217,1191.1375299340775,0.0345134634542518,0,3512.2020847373337,502.54764350786667,193.3314901035737,alf-9021 c
Astrometry,1495.0803147183456,2016,8.106095524220194,620.8479003972595,0.058295048248987,0,2205.3349485809654,179.48146432867486,93.24618529047618,alf-9021 d
Eclipse Timing Variations,1255.9832065226972,2016,25.65896635015268,610.6827683278581,0.08478816339285,1,4854.99205046082,768.8847389956983,58.06532799208565,alf-9021 e
Imaging,2124.403459929391,2017,3.0476596914556566,835.9552938424629,0.0555462141260187,0,2539.722678775805,864.0011436710524,75.2498422238248,psi1-1588 1
Orbital Brightness Modulation,1147.0810110303023,2019,17.297146121751123,1020.0777735242236,0.0331877532377385,0,7437.831565545608,622.8073224781213,180.68741237211464,psi1-1588 2
Disk Kinematics,1374.3229483012778,2021,17.199347882811885,501.2193666964535,0.0537704062203785,0,5993.696029533769,545.9934321453802,131.9287552335711,psi1-1588 3
Orbital Brightness Modulation,915.6164176191492,2020,3.769812540972144,1759.205117907008,0.0641482547626421,0,1271.3193907829404,211.8589378579303,68.03534247279956,psi1-1588 4
Pulsation Timing Variations,2178.7037086862274,2018,14.076643170736489,919.707417015758,0.1096335196356221,0,11095.114900607145,617.3602427152131,95.00927133154931,psi1-1588 5
Transit,693.3300790929859,2017,23.028574319410183,491.04051140896377,0.0464189560787672,1,6730.317434397166,374.25087410329706,151.3599436815332,xi 8020 1
Orbital Brightness Modulation,1118.650833250889,2018,12.220340061102776,701.9993022454191,0.1192225694021805,1,7453.337526752213,191.70710508958376,121.2051194792908,xi 8020 2
Imaging,810.943314508559,2017,18.81618225731024,1130.3829949941023,0.0780190125580191,0,2868.849324491036,1038.794196321001,76.54260170308571,xi 8020 3
Transit,246.24110782496015,2018,10.727436224195076,1658.1125039894816,0.0861990315915715,1,6972.781012818115,529.6278323143111,129.81629159169907,xi 8020 4
Radial Velocity,1732.3294091497569,2016,18.02199811935816,1834.8427022826693,0.0886478525316585,0,4154.03208519038,590.5837109435068,22.719885477434005,xi 8020 5
Pulsation Timing Variations,1788.0232442498027,2019,15.929424069357523,1530.9040550700104,0.0479914830464801,0,1533.4648334157573,655.8479373129151,18.98352127541527,gam 8901 a
Transit,1761.4127338625456,2017,9.60183604076195,25.569838245515484,0.0242219175463573,0,1093.7991845774686,59.69350270406187,68.02408987780024,gam 8901 b
Orbital Brightness Modulation,1970.099726903319,2018,7.624782740961086,1331.175045589119,0.0769435513969511,0,6648.551105794543,427.1267270342657,76.80835635053448,gam 8901 c
Pulsation Timing Variations,852.9452806520324,2022,4.006807350442433,1773.6538047819336,0.0154206344106047,0,3709.835944955933,482.6326519872621,163.5936635286929,gam 8901 d
Eclipse Timing Variations,1685.3998104864056,2019,4.979510079258506,19.322733857699177,0.0285709494895541,0,2111.6458883034597,303.8748045243759,217.00019454358443,gam 8901 e
Microlensing,1237.1029166470582,2019,3.7743999465469305,751.0114109820895,0.0207268419786659,1,3433.925803767519,601.0990565237664,155.23845631342235,psi1-4017 a
Eclipse Timing Variations,688.811884568918,2015,16.912188388523923,347.6197267845871,0.0666054986635285,0,7722.319497507413,443.0611381686618,103.1758824695473,psi1-4017 b
Transit Timing Variations,1737.4629452229387,2016,14.405556218878685,1313.4070005228975,0.0483965713089917,0,3073.64964053467,170.39863076368414,72.37849866381251,psi1-4017 c
Astrometry,998.8728578473848,2018,9.10963216612841,363.72284139613816,0.0438905236670212,0,5447.882781616447,533.44022826746,39.80964177236325,psi1-4017 d
Imaging,1384.5859478085874,2021,8.747747539947323,1022.32219254049,0.0785190329930721,0,9772.678322524174,952.0912755731766,133.7473337855617,psi1-4017 e
Microlensing,722.5049453826878,2017,16.312504432117024,243.12589741186525,0.0491629311967441,0,3968.258161431558,582.0897233445888,34.44811789646366,omi 3953 1
Pulsar Timing,1365.2219141930848,2014,11.696422277308931,548.0380300927525,0.0713972739778836,1,3579.7808255673435,674.3492685723579,136.7112866027319,omi 3953 2
Pulsar Timing,1837.45631797748,2016,20.547406708942727,1818.9193400052784,0.1389379374569502,0,7505.22249346486,467.084812411539,166.2653633956637,omi 3953 3
Transit,820.240355125228,2019,7.484783647233927,892.276320115764,0.02415776451915,0,9262.171746064352,408.3274555615097,185.2829228216036,omi 3953 4
Orbital Brightness Modulation,1753.4929561880415,2017,13.40979601394304,448.520627896498,0.0230302611151322,0,2077.4306471793343,788.9228298587543,102.64851992986708,omi 3953 5
Astrometry,1969.725885332672,2014,13.668134909827396,947.8761872869184,0.0579297648190554,0,8863.39668097825,506.4026942146842,114.40344504782048,mu-5631 1
Pulsar Timing,2087.77117878614,2016,12.311267193489984,210.0590904137739,0.0523943703300313,0,2757.423513043375,515.1216341073301,122.92086925084128,mu-5631 2
Orbital Brightness Modulation,1569.6916808228266,2015,7.559559601429519,1591.7534132277478,0.0449450821535657,0,6396.551884654848,450.7857028230917,117.68752967102937,mu-5631 3
Transit,558.5538866518333,2018,12.134883090937263,1522.8844193759064,0.0488607209530112,1,7468.728940798723,428.2771908556506,189.1001337185884,mu-5631 4
Transit,1431.9245701479886,2018,3.6633049716247728,1218.524917429604,0.0729921447227807,0,4195.2080269789885,388.3265829340096,140.60579185121088,mu-5631 5
Transit Timing Variations,1347.8855173596744,2018,12.88060727564962,1852.1815680733491,0.0218614714966062,1,2885.1008788893946,763.4159406428826,113.91361731244548,DP-8861 1
Astrometry,1737.1233302687856,2019,13.022248343011054,1135.155603824354,0.094208752658227,1,4995.460229010613,226.55095364030683,125.03642063902063,DP-8861 2
Transit,1295.7383828906782,2020,7.326320018536608,267.01310473823105,0.0839760918414843,0,5644.537608430312,147.06782735790568,101.84445929785656,DP-8861 3
Imaging,527.3333797375312,2018,12.772061952279248,1328.023358336564,0.0092810982260441,1,1639.805170887892,175.86208349185972,78.60676839843575,DP-8861 4
Disk Kinematics,558.1768703917126,2017,1.2416534324213586,1518.087933108349,0.0475117395679161,0,7488.273385277237,102.67903206628232,64.50722138917087,DP-8861 5
Disk Kinematics,862.1249074695986,2015,13.38237641095486,159.07723378896162,0.0564122040866706,0,8393.637953746984,735.9837949424037,172.6681169196072,BD-1727 a
Pulsar Timing,1959.7466127411367,2018,17.444351541788674,906.184109964845,0.041748035806469,0,2530.538974167393,331.787002324568,176.27644941789316,BD-1727 b
Pulsar Timing,2008.9043762952,2020,8.030130333742985,692.9871657956392,0.0257530053340945,0,1000.29249861076,600.0910397023414,90.39564461879333,BD-1727 c
Microlensing,651.3307598903151,2018,13.655977155306015,2697.245487964732,0.0467899727549641,0,4309.009347671227,4.386203796061636,134.4953540590129,BD-1727 d
Pulsar Timing,704.2489068750882,2017,17.53627598218769,1362.247013711843,0.0318595131561615,0,3691.482209558768,823.3817277013891,87.55958641492644,BD-1727 e
Radial Velocity,1473.6956040320529,2019,7.541318499601175,1550.2528407637706,0.0688448484747084,0,5036.241346226463,611.0603258078897,65.00039454315126,ups-3708 a
Orbital Brightness Modulation,844.890111086,2016,24.055809583302405,905.1302146920476,0.0669062984822673,0,2570.802987755766,290.81848953864807,32.416513370901114,ups-3708 b
Imaging,553.8699255235996,2013,8.53288863262508,1012.4747606177068,0.0379480318626023,0,1961.7712477360808,746.5627057059927,14.779296348407982,ups-3708 c
Transit Timing Variations,374.9939513376985,2017,1.7783377208767206,1132.3315145071072,0.044485576120207,0,4145.722972391713,154.7692997671886,72.25171073409972,ups-3708 d
Astrometry,1443.8921294707166,2016,14.954122719884175,981.734520060736,0.0693748839153976,1,4794.059361578942,260.6420728734482,101.13841424207024,ups-3708 e
Transit Timing Variations,1332.2605271266448,2020,11.437098562447972,535.8409372898561,0.0327594976245063,0,4444.694231688974,380.1391235954625,153.28792888289905,kap 8275 a
Transit,982.78493700408,2018,4.990275521259592,778.9758692741344,0.024174689868174,0,2903.871758222924,612.6736549173506,148.89091903197817,kap 8275 b
Transit Timing Variations,1156.69195839065,2022,16.929178206268723,1507.218301733338,0.074283663192138,1,4754.662425370442,917.1268726000252,45.37286341872862,kap 8275 c
Microlensing,1886.7872370573843,2018,13.978672589439748,499.7444021372389,0.0108339311726427,0,4059.276504819687,456.1426564277589,170.65510767400497,kap 8275 d
Astrometry,266.53032942369884,2019,14.482138624378596,1343.3998092373529,0.0398370628943733,1,7606.496420734398,45.75714833816437,140.9273516514753,kap 8275 e
Transit,618.5537649021576,2017,11.237590753566025,843.6472206159415,0.0415323276621145,0,3597.264408937146,937.771900488206,80.92276353612633,CoRoT-8549 1
Radial Velocity,1082.7453738451234,2017,11.127330636990909,2595.509293421158,0.09154901214592,0,5008.988740723605,731.3443965240708,83.13487949312457,CoRoT-8549 2
Orbital Brightness Modulation,1218.8705103593811,2017,15.670587105590071,888.1182105526076,0.0831003519044449,0,2632.655494437938,719.9237488566056,58.28292357600031,CoRoT-8549 3
Transit,724.8653685099746,2013,8.34134996395612,978.2785552778844,0.0322619640997035,0,5981.524316914403,251.99800060778773,72.0358564754911,CoRoT-8549 4
Transit Timing Variations,1493.2882362680534,2021,13.76943682079158,379.4757016989104,0.0632313113728638,1,2967.827183688297,194.7247841974065,81.80549998695467,CoRoT-8549 5
Eclipse Timing Variations,1371.2488503236077,2021,5.7004055634702855,949.4486115358628,0.0983591530269772,1,5908.613519538693,614.4791538498188,75.00384560873779,DP 2205 a
Transit,608.5757486394125,2016,14.340523314351852,213.00912318196708,0.0875540278659356,0,4821.076349468967,354.2113194210341,62.5582200769765,DP 2205 b
Imaging,1262.6070809563976,2017,13.908245182234811,2213.3676178422693,0.0324850018780446,0,3420.746893783319,524.1586041029748,87.45925363054249,DP 2205 c
Pulsation Timing Variations,622.6585180254012,2021,10.769990677885176,1649.8084436177946,0.0321920118133468,1,6510.5671303983045,708.7908377292413,69.39539486455578,DP 2205 d
Pulsar Timing,1386.4857507912643,2021,5.576125605447521,2640.533851319035,0.0104462309883494,1,8351.144995495162,487.5966697588892,100.3822572561534,DP 2205 e
Pulsation Timing Variations,1007.4748890810883,2021,7.852191153206814,938.4649918657052,0.0036216467576742,0,5359.718199638087,832.7919418655601,147.84396899641155,TOI-7413 1
Microlensing,1003.725736744596,2019,18.697603403829746,1568.5207759998066,0.0479439200565212,1,9775.241356119122,958.508068140124,57.81401233013014,TOI-7413 2
Eclipse Timing Variations,382.3878816309548,2022,6.592615988343156,1463.601953898027,0.0610709883924725,1,4484.577902694408,333.90606080614003,58.48219880666897,TOI-7413 3
Microlensing,920.0811456493644,2020,8.238402264938845,1533.7599032523815,0.0730397533954456,0,5527.653645575577,435.132572839575,128.67618172142323,TOI-7413 4
Astrometry,892.5780043946664,2019,4.432004123282665,783.1873652924512,0.0310760724459179,0,2181.497634440595,751.1146673939319,71.93383563233023,TOI-7413 5
Pulsar Timing,857.3579224864365,2019,11.443964240910551,2112.768070593072,0.0556437105933279,1,2482.328678313783,713.0699325392627,156.5684630216581,xi-9766 a
Transit,768.6931870066312,2021,11.17597633956923,2053.032031791656,0.0182873860801663,1,9346.629733909604,952.8440571334868,13.9394067529456,xi-9766 b
Eclipse Timing Variations,2307.3856566465074,2015,14.80707068855644,427.2410044530701,0.0786036026812341,0,5067.600697917679,758.9047039851858,106.0662185042776,xi-9766 c
Transit Timing Variations,1324.458296789041,2016,18.35304967015203,2138.435400857677,0.0591771430089812,1,3033.046330151823,627.8127860704454,158.8003563968669,xi-9766 d
Orbital Brightness Modulation,645.9471084707925,2016,11.70684526788023,408.6200738226182,0.0396642812925547,0,12.849791827085028,487.61902369576416,204.19989460167065,xi-9766 e
Eclipse Timing Variations,1981.9678838387556,2017,16.48165598153568,1171.745872971115,0.0482055619252629,0,3827.3888464381134,1048.925793786999,126.46437592242954,WASP-3949 a
Microlensing,1154.13577739991,2019,10.508762066078123,628.081522310179,0.0204304064381642,1,2895.0410392031013,941.7906208194424,70.29535288750712,WASP-3949 b
Eclipse Timing Variations,466.0464333557467,2019,22.177707858451196,2087.6208581821074,0.0326906723847336,0,505.156242106721,504.7242159112977,134.2974212584842,WASP-3949 c
Orbital Brightness Modulation,195.5623219419944,2017,11.443552631119628,2154.687238310042,0.0486577122784352,0,4318.935711257977,663.705620207654,142.4827080851403,WASP-3949 d
Pulsar Timing,2358.0190357527454,2018,20.195869135126017,2273.8590409037006,0.1076101013626779,0,3395.0807474464045,258.5402685832952,166.42951748827247,WASP-3949 e
Radial Velocity,266.84927059535755,2018,14.415405582682297,1368.6639027509195,0.0756189376680495,0,1397.00749836652,551.587109458658,145.9348196495551,2MASS-8861 1
Disk Kinematics,539.740026419937,2017,11.890836301152238,763.402032143089,0.0516942720073262,0,8882.687664701984,591.5383562325197,85.42357657299614,2MASS-8861 2
