Stellar Mass [Solar mass],Stellar Age [Gyr],Stellar Radius [Solar Radius],Stellar Effective Temperature [K],Spectral Type,Star Name,Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)]
0.0110007642685148,7.195754871305178,16.69667473194543,3042.919522114586,L2.5V,EPIC 9932,-3.114212822898786,4.7177413745288
1.1959998037408663,2.2250863067922597,16.16131234500419,7273.441555584253,T7.25,nu 8643,0.1895786942712866,4.2928666483037015
1.593410882283776,11.216409245061987,30.49498924330461,5629.921274856152,D1.25II/T7.25,kap 2050,-0.5822052987429391,4.4191273586091455
2.3197177914414007,6.26136586061164,42.767572610140704,7298.321848763338,K8/II,DP Leo,0.1805038909613536,4.188895899962843
2.933983591235064,9.590757439916192,47.65885373386659,6718.715071078019,L9VI,rho-2964,-1.4571355111243205,6.021506724982206
2.9392124792234133,9.974679726953106,13.691211399270742,8517.593941918149,FII/VI,Kepler-2425,2.315143285596257,1.6572810016385782
1.8627305096394435,9.175324025871596,26.47331879826988,4966.856269348143,M9IV,gam1 2066,-0.0615683855498833,3.4776353880710484
2.517040448100337,6.663374737803069,19.14839570533475,5330.859653031191,W3VI,GJ 8643,-0.3928497643940911,2.045455516323087
4.191080534834756,9.060392754513678,32.986665812358815,5079.158585787109,L7.5VI,bet-650,-0.1126494608150473,3.2049237368252785
3.150133475156148,4.038688560781001,4.488992164812586,6105.839083673944,K6.5II-,BD-1583,0.6346239968499428,4.482964298597941
1.9390932860376893,3.849150346526236,20.94024300842242,4457.065826826139,A7.75IV,nu 9556,-1.3568051201982807,3.006253468608436
1.0386316782566989,6.6562733195440025,52.1149781894608,5311.148076925561,L9IV/W0.75VI,TOI 2641,1.3058186648249095,5.077655341601905
1.376243298294139,0.7946318285441363,37.213721797903546,5175.700447479495,T3,iot-1236,-2.8332567011440632,5.339725371734636
1.4121444944025934,2.0207124166840336,29.58603706319986,6665.06766689812,D5.75I,CoRoT 1977,-0.206067695428456,2.0219271193049257
0.146181379031153,3.7182444753944446,15.003875693765442,6307.331568380986,M5.75VI,xi 1075,-2.119554797971682,7.941434719473932
3.049137629994886,7.837615810212164,4.115184704114007,4012.50245711004,M6.75IV,mu-2032,0.0570859473934113,5.111137200725209
2.138843673392683,1.2922193815758147,5.795479297492907,4883.261581067453,L5,tau-22,0.8175113819915074,4.585915951393548
2.660473026948122,8.797057964479412,33.861563470405606,4699.265967704886,A7,tau 1562,-1.8062184028599912,4.024402592593841
2.2923091787070997,5.769963678599691,27.563768066622156,5023.755450792749,M3.25IV,xi 4696,-1.2363852074210124,5.203288520668319
