Stellar Mass [Solar mass],Stellar Age [Gyr],Stellar Radius [Solar Radius],Stellar Effective Temperature [K],Spectral Type,Star Name,Stellar Luminosity [log(Solar)],Stellar Surface Gravity [log10(cm/s**2)]
4.073479242855887,5.198895096325551,31.814168895306945,6349.385064636663,L0.25III,mu-4878,0.0716979323623951,4.297111423353957
3.063893184071228,10.616150926740668,20.680915015640277,5534.764209273774,D3I,iot-7972,-0.9554006219993378,3.0944954191558827
0.6205346444699904,11.971020684999878,32.076972210325664,5409.471411289269,F9.25V,TOI 91079,-0.7324188439890773,1.8429662010703776
4.006381634121928,13.606464945249783,11.894502453869457,4678.762254763671,L6.75III-III,gam1-87,-1.355655392315959,4.536834050645112
1.926914024091986,2.416163547199093,30.94467909575363,6301.551103991684,F9.25V/,GJ 33,-0.8368507016095437,5.833782587302767
2.888239352542985,1.5641237463765585,26.344862598508502,3570.976527212525,T1.25,xi 46332,-1.9817654964386489,3.783209155263641
1.4527807024503256,4.206046403145673,48.71389698783579,5445.309348320146,D1.25II/T7.25,TOI 7339,0.5888147672636193,4.971430766215684
1.7054067483420114,12.67091823470829,24.27302813652875,8808.564528467077,B5,ups 9932,1.1422186927442743,1.5391154142427297
3.500737772380601,8.255185200418316,10.06930032707843,6786.932189350977,D/I,kap 1236,-0.1085398514277068,3.0297295204490817
0.8356932153129379,6.926786926650077,37.436588786304455,7291.252633533226,B5.75II-,kap 1634,0.0589801834299199,4.125284197654587
3.596252054178923,8.784228155421982,25.528828815788355,4768.411336669077,B1I,psi1 7565,1.2792907228413992,6.6428306654671765
4.228291411753042,14.002415120964775,30.17195646241072,2995.0820567774654,T9.75II,eps-3742,-0.7794649142012295,0.9258346170138054
1.5647313691582707,3.641120955351521,37.32249574536087,4992.295399564269,K9.5V-T9.75II,tau-7309,-0.93840369470777,2.188473885814635
6.056100700499686,11.37635599591112,31.962971571898905,7383.059800832076,L0.25III,mu2-3854,-0.1151827687489131,2.365222172019514
1.091084608646128,0.9239820362671036,21.21463907502481,5977.528460016329,T4IV/FII,eps 6392,-2.079238059427233,6.300661641033649
0.7603619646628155,5.907267020482386,42.39904739204117,5185.357016420773,B8.25,mu2-7450,-0.3982778099394763,6.6117383650584856
1.60714458825995,9.569440433431994,34.90003747492641,3264.2940965490952,M5.75VI-VI,alf-7321,-1.6544631256336202,1.891679108455316
2.424963208087834,11.31994272940657,20.024584997507898,5419.533444748682,F9.25V/,xi-9933,-3.063981682102696,4.4193951786691255
1.8643174637636952,13.062412610047556,41.78331929234452,7185.23209547568,L5.5VI,WASP-996,-1.7602428108066248,2.0017135097489884
3.1468496303830964,7.807892197042133,25.177155457531324,4196.131097057066,T1.25,Kepler 6428,-0.7420818872657975,1.1211091461059053
1.9528766730459184,3.2778249861949464,25.54293719242054,5495.067179775504,A7,omi 35911,-0.6055636874375216,5.992232335450549
6.477324491680976,9.468547256960465,17.332387275970476,6588.372493605879,D1.5,TOI 5971,-4.211033594712292,4.706683691001367
3.118086061761592,5.884510878942506,24.290779321626147,5736.182064173984,B4.75V,HD 2641,0.2702895417134563,7.309533978462829
0.8966282629143794,13.707359888975848,27.494609582407865,5840.742014220656,D2.25II-,2MASS 1236,-1.5861255704841803,4.921836640822543
4.322702007891285,4.561199394654007,11.101025881914008,4688.053137923105,B5.75II/G8.75IV,psi1 5422,-1.1369255098372504,1.7648129235393508
5.078943644351535,13.384256849483316,24.819551310786977,6712.857227886855,WV/III,rho 1845,1.2110173898199714,5.86257484242917
0.5283841356896031,7.1105861959941485,15.685152078624528,3020.392411354377,T8.75III,xi-36,-1.04850428074757,3.986677702774087
3.274414386097832,9.317410203031695,42.058447788213485,4976.683147692261,G5.25VI-W3III,gam-3612,-1.901310934929592,3.4630464665843097
3.64656834789733,7.735894637024504,20.66255812549547,7959.444586528853,A8II,rho-1178,2.2197023968348226,5.090672616350658
1.8406087978397656,3.4495667315578977,58.82070811031592,7506.920526241181,W2VI,iot 6774,0.8502675673663405,1.899338313102764
4.259287293302032,2.706764593931537,34.67374513692409,2385.93761136296,T4.25IV,omi 2576,-1.9418917291877575,0.7724630004172268
3.349697903229042,11.59813717158713,20.936961753382185,6220.609357809315,T4VI-I,gam1 94094,-0.4542573118353611,5.562029540879186
